3IO1LGZLKAASBRTFAPDSW81UGQI86C,A3HPVFAF1U9WXK,3ZG552ORAMH0II8Y5D7X9Q96ZYLV22,2015-01-19T08:12:39Z,2015-01-19T08:14:34Z,2015-01-19T09:17:36Z,3,125
3WSELTNVR4FCWDX6305Z39Z3QNJATL,AYALPYEQ512PP,3ZG552ORAMH0II8Y5D7X9Q96ZYLV22,2015-01-20T07:29:47Z,2015-01-20T07:32:33Z,2015-01-20T08:32:37Z,3,125
33JKGHPFYD7F311B379S31OBVMUMNO,AV3CA0IYNRCCJ,3ZG552ORAMH0II8Y5D7X9Q96ZYLV22,2015-01-20T15:13:47Z,2015-01-20T15:16:25Z,2015-01-20T16:17:39Z,3,125
3FPRZHYEPZKRPK2AZGQ4HJ9IHYV3VM,AV3CA0IYNRCCJ,3DWGDA5POFHTTXQ2M97J47Z17S7V1L,2015-01-20T23:42:44Z,2015-01-20T23:45:08Z,2015-01-21T00:47:37Z,3,125
3QY7M81QH8ZVAS9L2OFNSRAH6077K2,A1JVUD5XUB9H48,37G6BXQPLQY08QOXCY8O54JNF9XQE6,2015-01-18T10:44:32Z,2015-01-18T10:47:45Z,2015-01-18T11:52:36Z,3,125
3TR2532VIQ7HV8PY1TAJLYA8WZN6J1,A8L450UGY77XB,3566S7OX5DWRI7P64B43YTJYLA2717,2015-01-17T12:26:25Z,2015-01-17T12:30:32Z,2015-01-17T13:32:37Z,4,57
3Z7VU45IPZUCO1T5D91OEW7H7OR1ZU,AKOZJ09D39MAZ,3566S7OX5DWRI7P64B43YTJYLA2717,2015-01-19T23:23:59Z,2015-01-19T23:26:51Z,2015-01-20T00:27:38Z,4,57
38F71OA9GU93F9OU5JQFVWF2TV0MF9,A3HPVFAF1U9WXK,3566S7OX5DWRI7P64B43YTJYLA2717,2015-01-20T09:15:07Z,2015-01-20T09:16:29Z,2015-01-20T10:17:37Z,4,57
3OSWBBLG1FAHB192SKXYIDSFOMHXD6,A19PATBI3SQNU0,3566S7OX5DWRI7P64B43YTJYLA2717,2015-01-20T18:30:31Z,2015-01-20T19:04:42Z,2015-01-20T20:07:37Z,4,57
37XITHEISXMN9DHCJPWV9PO925MRC6,AYALPYEQ512PP,3566S7OX5DWRI7P64B43YTJYLA2717,2015-01-20T20:23:00Z,2015-01-20T20:24:09Z,2015-01-20T21:27:37Z,4,57
3TK8OJTYM2YYW97XXENBUMCJMR7VP4,A8L450UGY77XB,3HYV4299H09U2MO1Q4ROJDYNL3BE8J,2015-01-16T20:26:33Z,2015-01-16T20:30:43Z,2015-01-16T21:32:41Z,5,230
31UV0MXWNRPPHT5EESFEHRH8NR7I59,A3HPVFAF1U9WXK,3HYV4299H09U2MO1Q4ROJDYNL3BE8J,2015-01-19T05:00:43Z,2015-01-19T05:02:27Z,2015-01-19T06:02:39Z,5,230
3VBEN272MLCCR4XU00SJPQEKMYWSG2,A1JVUD5XUB9H48,3HYV4299H09U2MO1Q4ROJDYNL3BE8J,2015-01-19T11:58:29Z,2015-01-19T12:00:39Z,2015-01-19T13:02:39Z,5,230
3K2755HG5TG0BFIHSQRCC6S8KH8DFI,AYALPYEQ512PP,3HYV4299H09U2MO1Q4ROJDYNL3BE8J,2015-01-20T06:36:26Z,2015-01-20T06:39:44Z,2015-01-20T07:42:37Z,5,230
3EFE17QCRDIQR0S5K6A1AQQL1Z8SH2,A19PATBI3SQNU0,3HYV4299H09U2MO1Q4ROJDYNL3BE8J,2015-01-20T18:36:19Z,2015-01-20T20:59:01Z,2015-01-20T22:02:37Z,5,230
39GAF6DQWSDVFHOVCCCLTQULJBQ1VV,A3HPVFAF1U9WXK,3JMQI2OLFZIADNX50B5NVS6XAM9DND,2015-01-16T09:23:18Z,2015-01-16T09:27:52Z,2015-01-16T10:32:36Z,6,103
3EWIJTFFVPKE6HHRL3JBFHNPEP60EC,A3MXBLYX2CDGTP,3JMQI2OLFZIADNX50B5NVS6XAM9DND,2015-01-18T14:53:13Z,2015-01-18T14:58:51Z,2015-01-18T16:02:37Z,6,103
3R0T90IZ1TPWKN8Y3E2JALA20VKGC6,AYALPYEQ512PP,3JMQI2OLFZIADNX50B5NVS6XAM9DND,2015-01-19T21:24:29Z,2015-01-19T21:28:07Z,2015-01-19T22:32:38Z,6,143
37W3JXSD67L5KCZ3EBOQTFO9X8TWYW,AV3CA0IYNRCCJ,3JMQI2OLFZIADNX50B5NVS6XAM9DND,2015-01-21T01:11:19Z,2015-01-21T01:13:21Z,2015-01-21T02:17:36Z,6,103
3QAVNHZ3ENHOD0P1UR38HIPMW92LAW,AYALPYEQ512PP,3J9L0X0VDFZOXRT2GWR85F0YCDZ9WK,2015-01-19T05:02:54Z,2015-01-19T05:05:48Z,2015-01-19T06:07:37Z,7,10
3II4UPYCOKKX248Q6626O5WMRI3QD9,A3PGULUBHF331P,3J9L0X0VDFZOXRT2GWR85F0YCDZ9WK,2015-01-19T20:01:33Z,2015-01-19T20:04:17Z,2015-01-19T21:07:38Z,7,10
3XC1O3LBOTZTSWOA0RUPCNFEKZMLTI,A3MXBLYX2CDGTP,3J9L0X0VDFZOXRT2GWR85F0YCDZ9WK,2015-01-20T10:43:44Z,2015-01-20T10:45:42Z,2015-01-20T11:47:36Z,7,10
3634BBTX0P7HJQY3K4SN338LCM9IFI,A8L450UGY77XB,3J9L0X0VDFZOXRT2GWR85F0YCDZ9WK,2015-01-21T02:51:03Z,2015-01-21T02:51:48Z,2015-01-21T03:52:36Z,7,10
3JZQSN0I3RN3NZS8UGSKIRV5X9JGFQ,AV3CA0IYNRCCJ,3J9L0X0VDFZOXRT2GWR85F0YCDZ9WK,2015-01-21T04:07:59Z,2015-01-21T15:52:11Z,2015-01-21T16:52:38Z,7,10
3SNVL38CI551M94HT5NY8D2V7C9KCL,A19PATBI3SQNU0,3RIHDBQ1NEBL7LH7A69D9YWVXOTHMR,2015-01-18T23:39:20Z,2015-01-19T01:41:43Z,2015-01-19T02:42:38Z,8,251
3SITXWYCNWMOW4BIEO6SNN4FL0AXB2,A1JVUD5XUB9H48,3RIHDBQ1NEBL7LH7A69D9YWVXOTHMR,2015-01-19T16:34:36Z,2015-01-19T16:36:05Z,2015-01-19T17:37:40Z,8,251
30BUDKLTXE8D1O3SI9PNWCJGVZT5EI,AV3CA0IYNRCCJ,3RIHDBQ1NEBL7LH7A69D9YWVXOTHMR,2015-01-20T03:20:54Z,2015-01-20T03:22:18Z,2015-01-20T04:22:37Z,8,251
3GM6G9ZBKOADYE6V03V4C0U3K4NTM3,AYALPYEQ512PP,3RIHDBQ1NEBL7LH7A69D9YWVXOTHMR,2015-01-20T20:08:29Z,2015-01-20T20:10:04Z,2015-01-20T21:12:37Z,8,251
3TVSS0C0E2D93Q09451RLYWUI61TWU,A8L450UGY77XB,3RIHDBQ1NEBL7LH7A69D9YWVXOTHMR,2015-01-20T20:13:31Z,2015-01-20T20:18:46Z,2015-01-20T21:22:39Z,8,251
3XM0HYN6NLCHUYLB2OY1UIOXMXHEPW,A1JVUD5XUB9H48,3W0XM68YZP8FDMWQN5TC2YOKRU21K7,2015-01-18T13:31:32Z,2015-01-18T13:33:42Z,2015-01-18T14:37:38Z,9,1
34HJIJKLP69C7GLEZUVNRO1OVXV4VA,AYALPYEQ512PP,3KVQ0UJWPXY5W4RQD6ERTZVWQHFW5F,2015-01-19T23:27:07Z,2015-01-19T23:31:41Z,2015-01-20T00:32:40Z,10,25
37W3JXSD67L5KCZ3EBOQTFO9X8HYWM,AV3CA0IYNRCCJ,3KVQ0UJWPXY5W4RQD6ERTZVWQHFW5F,2015-01-20T18:58:36Z,2015-01-20T18:59:41Z,2015-01-20T20:02:38Z,10,25
3IXEICO793WB9BL3DNONN4XHU486T6,A8L450UGY77XB,3KVQ0UJWPXY5W4RQD6ERTZVWQHFW5F,2015-01-20T19:40:18Z,2015-01-20T19:47:39Z,2015-01-20T20:52:38Z,10,25
3XCC1ODXDMOR3ERVO7XQTUDQ6K3RQR,A1JVUD5XUB9H48,3KVQ0UJWPXY5W4RQD6ERTZVWQHFW5F,2015-01-21T04:24:00Z,2015-01-21T15:22:35Z,2015-01-21T16:22:37Z,10,25
39OWYR0EPL439QD8OMEQPR2923UFY4,A19PATBI3SQNU0,3EHVO81VN5YOBWVIHKQFP68SZDY1H3,2015-01-18T03:15:18Z,2015-01-18T03:48:21Z,2015-01-18T04:52:37Z,11,313
3PH3VY7DJMA5P298AXQ97MXB303ZWS,A3PGULUBHF331P,3EHVO81VN5YOBWVIHKQFP68SZDY1H3,2015-01-18T22:54:15Z,2015-01-18T22:56:44Z,2015-01-18T23:57:38Z,11,313
3QXNC7EIPJ8XBLQADS3PN3MENU409K,AYALPYEQ512PP,3EHVO81VN5YOBWVIHKQFP68SZDY1H3,2015-01-20T07:21:23Z,2015-01-20T07:25:01Z,2015-01-20T08:27:36Z,11,313
3OSWBBLG1FAHB192SKXYIDSFOM9XDY,A3HPVFAF1U9WXK,3EHVO81VN5YOBWVIHKQFP68SZDY1H3,2015-01-20T12:49:48Z,2015-01-20T12:52:07Z,2015-01-20T13:52:40Z,11,313
3QY5DC2MXSXMSHT3ELH1M6WW6HEFU5,A1JVUD5XUB9H48,3EHVO81VN5YOBWVIHKQFP68SZDY1H3,2015-01-20T17:27:42Z,2015-01-20T17:31:51Z,2015-01-20T18:32:36Z,11,313
323Q6SJS8JTHNVNJEMA23R76C92FHU,A11GZNNVLEWRGF,3DWGDA5POFHTTXQ2M97J47Z17S7V1L,2015-01-20T09:35:17Z,2015-01-20T09:37:35Z,2015-01-20T10:37:37Z,13,17
3Z7EFSHGNAR7693OSO2NY7AX3MTCX9,A3HPVFAF1U9WXK,3DWGDA5POFHTTXQ2M97J47Z17S7V1L,2015-01-20T09:37:24Z,2015-01-20T09:38:16Z,2015-01-20T10:42:38Z,13,17
3LO69W1SU4QPNR24GRVID40PU5KLGF,A8L450UGY77XB,3DWGDA5POFHTTXQ2M97J47Z17S7V1L,2015-01-20T16:48:36Z,2015-01-20T16:53:07Z,2015-01-20T17:57:37Z,13,17
3FPRZHYEPZKRPK2AZGQ4HJ9IHYV3VM,AV3CA0IYNRCCJ,3DWGDA5POFHTTXQ2M97J47Z17S7V1L,2015-01-20T23:42:44Z,2015-01-20T23:45:08Z,2015-01-21T00:47:37Z,13,17
31LM9EDVOM5P2TVQ0AW0N9WURSFJNX,AYALPYEQ512PP,3DWGDA5POFHTTXQ2M97J47Z17S7V1L,2015-01-21T00:28:41Z,2015-01-21T00:31:10Z,2015-01-21T01:32:38Z,13,17
3ZSY5X72NYOOI2EF9U5M4PIQRIZROV,A3HPVFAF1U9WXK,3W0KKJIARRMXOMGBMQ2RH8BS5078KX,2015-01-19T08:08:31Z,2015-01-19T08:10:48Z,2015-01-19T09:12:36Z,16,83
31JLPPHS2V7WZ0TDY44QMRFAL4XO32,AYALPYEQ512PP,3W0KKJIARRMXOMGBMQ2RH8BS5078KX,2015-01-19T20:50:46Z,2015-01-19T20:54:48Z,2015-01-19T21:57:37Z,16,83
3RJSC4XJ117EAYOYA2Q8BNHC1XF50Q,AV3CA0IYNRCCJ,3W0KKJIARRMXOMGBMQ2RH8BS5078KX,2015-01-20T00:25:21Z,2015-01-20T00:30:13Z,2015-01-20T01:32:38Z,16,83
3SB5N7Y3O4HCQVDIRY9ZFK81R700GC,A11GZNNVLEWRGF,3W0KKJIARRMXOMGBMQ2RH8BS5078KX,2015-01-20T10:10:35Z,2015-01-20T10:12:50Z,2015-01-20T11:17:48Z,16,83
38JBBYETQPNV55ZS446DRKD2V05E4N,A1JVUD5XUB9H48,3NBFJK3IOHVV7S783G68G29ZDOUGO5,2015-01-16T18:20:38Z,2015-01-16T18:23:44Z,2015-01-16T19:27:37Z,18,146
33ISQZVXPQZJ3BST1S60KUPN230CC0,A19PATBI3SQNU0,3NBFJK3IOHVV7S783G68G29ZDOUGO5,2015-01-18T23:29:50Z,2015-01-19T01:37:45Z,2015-01-19T02:42:38Z,18,146
3QIYRE09Y4UI7CFMALQUJ908XAHN1X,AFO62G37P0JBF,3NBFJK3IOHVV7S783G68G29ZDOUGO5,2015-01-19T22:10:58Z,2015-01-19T22:12:03Z,2015-01-19T23:12:40Z,18,146
3180JW2OT5PLC4PKWA0ETSW807QJ5I,A3HPVFAF1U9WXK,3NBFJK3IOHVV7S783G68G29ZDOUGO5,2015-01-20T05:18:17Z,2015-01-20T05:19:29Z,2015-01-20T06:22:36Z,18,146
33IZTU6J82ENDQSKPASNDCEFPPOXSX,AV3CA0IYNRCCJ,3NBFJK3IOHVV7S783G68G29ZDOUGO5,2015-01-20T16:37:22Z,2015-01-20T16:39:40Z,2015-01-20T17:42:36Z,18,146
3PH3VY7DJMA5P298AXQ97MXB31MZWD,A1JVUD5XUB9H48,31MCUE39BKZ6L3EMKIMGSZBOIXY3GX,2015-01-19T12:06:39Z,2015-01-19T12:07:54Z,2015-01-19T13:12:40Z,19,242
3NG53N1RLWW0LXBKPLC128SBBVS8P2,AYALPYEQ512PP,31MCUE39BKZ6L3EMKIMGSZBOIXY3GX,2015-01-20T00:07:44Z,2015-01-20T00:10:56Z,2015-01-20T01:12:37Z,19,242
34Z02EIMITQGV0ZOBY86E3NQH18T0E,A11GZNNVLEWRGF,31MCUE39BKZ6L3EMKIMGSZBOIXY3GX,2015-01-20T09:23:03Z,2015-01-20T09:24:28Z,2015-01-20T10:27:36Z,19,242
3WR9XG3T64OAWQKIHWS7LALL9GC478,A8L450UGY77XB,31MCUE39BKZ6L3EMKIMGSZBOIXY3GX,2015-01-20T20:03:31Z,2015-01-20T20:04:29Z,2015-01-20T21:07:37Z,19,242
31HQ4X3T3TNSDWBVBRPZ2IJSIGSLSD,AQIURY9V7X00Z,31MCUE39BKZ6L3EMKIMGSZBOIXY3GX,2015-01-21T00:27:35Z,2015-01-21T00:31:14Z,2015-01-21T01:32:38Z,19,242
31Z0PCVWULSUDBZ8WXTFTIXDPCX7T5,A3P7M9666KJCP,3VGZ74AYTGTUY3A5DBXHL2FIOABGC8,2015-01-17T12:25:34Z,2015-01-17T12:34:34Z,2015-01-17T13:37:38Z,20,234
3BEFOD78W76THTR5L2UW4SIB44DM45,AV3CA0IYNRCCJ,3VGZ74AYTGTUY3A5DBXHL2FIOABGC8,2015-01-19T19:18:03Z,2015-01-19T19:19:49Z,2015-01-19T20:22:38Z,20,234
3XUHV3NRVLBPLYUU8AXTHFGTNFO5H1,A3PGULUBHF331P,3VGZ74AYTGTUY3A5DBXHL2FIOABGC8,2015-01-20T09:37:08Z,2015-01-20T09:38:42Z,2015-01-20T10:42:38Z,20,234
3RANCT1ZVGUWF0HN9JV53G5BRJVUBB,AYALPYEQ512PP,3VGZ74AYTGTUY3A5DBXHL2FIOABGC8,2015-01-20T22:59:01Z,2015-01-20T23:00:24Z,2015-01-21T00:02:47Z,20,234
3A1PQ49WVIUQXGTB7NVHEP3CBZCH1O,AQIURY9V7X00Z,3VGZ74AYTGTUY3A5DBXHL2FIOABGC8,2015-01-21T03:44:50Z,2015-01-21T03:46:22Z,2015-01-21T04:47:37Z,20,234
3SKRO2GZ724HZ6UJD8YERHJ43D71KX,A8L450UGY77XB,3ZFRE2BDQ9RISIG5UZHTKMGY0ISXZF,2015-01-17T13:14:52Z,2015-01-17T13:16:17Z,2015-01-17T14:17:38Z,21,223
3QHK8ZVMINVTWAUT0534CT9SEQHLBJ,AKOZJ09D39MAZ,3ZFRE2BDQ9RISIG5UZHTKMGY0ISXZF,2015-01-17T22:07:28Z,2015-01-17T22:12:25Z,2015-01-17T23:12:38Z,21,223
3RXPCZQMQQOCXKY0NHDZTPRBWXLG16,A19PATBI3SQNU0,3ZFRE2BDQ9RISIG5UZHTKMGY0ISXZF,2015-01-18T03:16:06Z,2015-01-18T04:50:41Z,2015-01-18T05:52:36Z,21,223
3AAJC4I4FH5JJI993Y7UIW3315FZJK,A3HPVFAF1U9WXK,3ZFRE2BDQ9RISIG5UZHTKMGY0ISXZF,2015-01-19T13:55:16Z,2015-01-19T13:56:29Z,2015-01-19T14:57:45Z,21,223
3VELCLL3GLW6JK25CX7HB4RZVKT1F4,AYALPYEQ512PP,3ZFRE2BDQ9RISIG5UZHTKMGY0ISXZF,2015-01-20T23:49:29Z,2015-01-20T23:50:32Z,2015-01-21T00:52:38Z,21,223
32UTUBMZ7H9WSF6NE95AZ27U5O5BVE,A1JVUD5XUB9H48,30Y6N4AHYP9VSLPXTIM44CB7BJYDR1,2015-01-18T13:56:19Z,2015-01-18T13:57:58Z,2015-01-18T15:02:38Z,22,84
38BQUHLA9XDXLM1N4M95IQOGLV2OM6,A3HPVFAF1U9WXK,30Y6N4AHYP9VSLPXTIM44CB7BJYDR1,2015-01-19T08:57:28Z,2015-01-19T08:58:59Z,2015-01-19T10:02:36Z,22,84
3PQ8K71NHYX7HHYXX0EI849B2XLAAL,A3PGULUBHF331P,30Y6N4AHYP9VSLPXTIM44CB7BJYDR1,2015-01-19T20:23:25Z,2015-01-19T20:25:17Z,2015-01-19T21:27:39Z,22,84
3M23Y66PO3KAUB8OONJXDZ1VSLF6S2,AYALPYEQ512PP,30Y6N4AHYP9VSLPXTIM44CB7BJYDR1,2015-01-20T05:23:41Z,2015-01-20T06:29:20Z,2015-01-20T07:32:37Z,22,84
3S96KQ6I9NHAUK0INAW1TA79BQHTD7,A11GZNNVLEWRGF,30Y6N4AHYP9VSLPXTIM44CB7BJYDR1,2015-01-20T10:02:59Z,2015-01-20T10:04:41Z,2015-01-20T11:07:47Z,22,84
3HUTX6F6VV07EIXUU4QL3HAIFOHO27,A8L450UGY77XB,3ZCC2DXSD7H7NXWA391CPTE5WUJYYW,2015-01-16T19:33:43Z,2015-01-16T19:42:25Z,2015-01-16T20:42:39Z,24,100
3E13VNJ1NO8QTB4VD5D2E14RBCX1I7,A3HPVFAF1U9WXK,3ZCC2DXSD7H7NXWA391CPTE5WUJYYW,2015-01-20T05:22:55Z,2015-01-20T05:24:06Z,2015-01-20T06:27:37Z,24,100
386PBUZZXGAZETS5OXGLAHS5MXDJLT,AV3CA0IYNRCCJ,3ZCC2DXSD7H7NXWA391CPTE5WUJYYW,2015-01-20T23:19:50Z,2015-01-20T23:21:30Z,2015-01-21T00:22:41Z,24,100
35GCEFQ6I618Y47K0DF72PME5923ZN,AYALPYEQ512PP,3ZCC2DXSD7H7NXWA391CPTE5WUJYYW,2015-01-21T00:24:49Z,2015-01-21T00:27:26Z,2015-01-21T01:27:37Z,24,100
3BC8WZX3V49RFF6V1MMQYKNV23SRR9,A1JVUD5XUB9H48,322ZSN9Z5GXV84JW4WQ61NIJMR2T4H,2015-01-17T06:27:15Z,2015-01-17T06:31:37Z,2015-01-17T07:32:36Z,25,300
3WMINLGALCGVAWVVHEA9EZZZ2Y8CAN,A3HPVFAF1U9WXK,322ZSN9Z5GXV84JW4WQ61NIJMR2T4H,2015-01-17T17:05:56Z,2015-01-17T17:06:55Z,2015-01-17T18:07:38Z,25,300
3WYP994K1847QXKXNTBMVLPW9546Y7,AYALPYEQ512PP,322ZSN9Z5GXV84JW4WQ61NIJMR2T4H,2015-01-19T23:56:57Z,2015-01-19T23:58:25Z,2015-01-20T01:02:37Z,25,300
358UUM7WR0GHXWMGS8OKT3WV1UU7RS,AV3CA0IYNRCCJ,322ZSN9Z5GXV84JW4WQ61NIJMR2T4H,2015-01-20T19:26:52Z,2015-01-20T19:27:41Z,2015-01-20T20:32:38Z,25,300
33JKGHPFYD7F311B379S31OBVM3NMY,A8L450UGY77XB,322ZSN9Z5GXV84JW4WQ61NIJMR2T4H,2015-01-20T21:04:17Z,2015-01-20T21:04:51Z,2015-01-20T22:07:40Z,25,300
3IHR8NYAM8EZ2WOIDIMOLWC699XP4D,AV3CA0IYNRCCJ,3OID399FXGKYPVKO2NMANNXO8VNDF6,2015-01-20T01:58:54Z,2015-01-20T02:01:53Z,2015-01-20T03:02:38Z,26,65
3IXEICO793WB9BL3DNONN4XHU4R6TP,AYALPYEQ512PP,3OID399FXGKYPVKO2NMANNXO8VNDF6,2015-01-20T03:03:43Z,2015-01-20T03:06:09Z,2015-01-20T04:07:46Z,26,65
33SA9F9TRY77E7ICEACWMCWTFWHEWS,A8L450UGY77XB,3OID399FXGKYPVKO2NMANNXO8VNDF6,2015-01-20T21:35:43Z,2015-01-20T21:36:46Z,2015-01-20T22:37:36Z,26,65
3YW4XOSQKRYV22ZV7M2GX4S257BU1Z,AKOZJ09D39MAZ,3OID399FXGKYPVKO2NMANNXO8VNDF6,2015-01-21T02:17:41Z,2015-01-21T02:18:50Z,2015-01-21T03:22:36Z,26,65
3P4MQ7TPPYPHJ18H9SEAYQDN2YIBB5,A19PATBI3SQNU0,3OID399FXGKYPVKO2NMANNXO8VNDF6,2015-01-20T18:38:45Z,2015-01-21T15:02:29Z,2015-01-21T16:02:38Z,26,65
3GU1KF0O4JEJNV9RSXWBTAICJZ4BPR,A8L450UGY77XB,3ZUE82NE0AEM80OXLFBU1VJNX4Q8FV,2015-01-17T12:54:24Z,2015-01-17T13:08:13Z,2015-01-17T14:12:37Z,27,9048
33CID571056OTFQGLCOYUABGQZKL3A,AYALPYEQ512PP,3ZUE82NE0AEM80OXLFBU1VJNX4Q8FV,2015-01-19T12:08:37Z,2015-01-19T12:12:25Z,2015-01-19T13:12:41Z,27,9048
3HMIGG0U4MJUUB3LG88KFZLNF0VY8M,AV3CA0IYNRCCJ,3ZUE82NE0AEM80OXLFBU1VJNX4Q8FV,2015-01-20T00:52:11Z,2015-01-20T00:54:06Z,2015-01-20T01:57:52Z,27,9048
3A1COHJ8NK888GDW684WTZQKP5P8H6,A11GZNNVLEWRGF,3ZUE82NE0AEM80OXLFBU1VJNX4Q8FV,2015-01-20T09:29:10Z,2015-01-20T09:30:48Z,2015-01-20T10:32:36Z,27,9048
30MVJZJNHNQ4DRRWZ0DV581AM0V9JF,A8L450UGY77XB,38O9DZ0A620F3STX45ZPXYT7I5V62N,2015-01-17T13:12:52Z,2015-01-17T13:14:51Z,2015-01-17T14:17:37Z,28,1
36W0OB37HXRNSCEJFY496JNOOEVZH1,A11GZNNVLEWRGF,38O9DZ0A620F3STX45ZPXYT7I5V62N,2015-01-20T09:01:14Z,2015-01-20T09:02:32Z,2015-01-20T10:02:37Z,28,1
3HFNH7HEMIR0EOIH8W3EUQZJ4BEQGG,AYALPYEQ512PP,38O9DZ0A620F3STX45ZPXYT7I5V62N,2015-01-20T21:07:51Z,2015-01-20T21:09:05Z,2015-01-20T22:12:37Z,28,1
3P1L2B7AD22DF4J24A8QID9RLRWOLQ,AV3CA0IYNRCCJ,38O9DZ0A620F3STX45ZPXYT7I5V62N,2015-01-21T04:08:13Z,2015-01-21T16:17:27Z,2015-01-21T17:17:39Z,28,1
3WR9XG3T64OAWQKIHWS7LALL9D574Y,A8L450UGY77XB,3ZURAPD28804X04CMU2FMLWFJYLF1J,2015-01-16T20:45:39Z,2015-01-16T20:53:09Z,2015-01-16T21:57:37Z,30,128
3TE22NPXPCPDD32ZFYU0IY1BIDD44D,A3HPVFAF1U9WXK,3ZURAPD28804X04CMU2FMLWFJYLF1J,2015-01-19T06:00:49Z,2015-01-19T06:04:10Z,2015-01-19T07:07:37Z,30,128
3BXQMRHWK0BSYRLK08LEHWG53IFMU8,A3PGULUBHF331P,3ZURAPD28804X04CMU2FMLWFJYLF1J,2015-01-20T10:00:54Z,2015-01-20T10:02:58Z,2015-01-20T11:07:47Z,30,128
3RGU30DZTBLJKBAQO9H0AU7UM2VMJQ,AV3CA0IYNRCCJ,3ZURAPD28804X04CMU2FMLWFJYLF1J,2015-01-20T19:00:36Z,2015-01-20T19:02:26Z,2015-01-20T20:02:38Z,30,128
32XVDSJFP0AJEFCIHOB8BDLDKRO2MY,AYALPYEQ512PP,3ZURAPD28804X04CMU2FMLWFJYLF1J,2015-01-21T02:48:41Z,2015-01-21T02:52:04Z,2015-01-21T03:52:36Z,30,128
3H8DHMCCWAOBR1AVT1I9SJKDSBBDK2,A1JVUD5XUB9H48,3NFWQRSHVER11FUF4DNIT80LLN3GFJ,2015-01-18T14:48:15Z,2015-01-18T14:50:51Z,2015-01-18T15:52:37Z,31,171
3PM8NZGV8ZTB0AD7X63IICZE702QXY,AYALPYEQ512PP,3NFWQRSHVER11FUF4DNIT80LLN3GFJ,2015-01-19T07:55:57Z,2015-01-19T08:01:04Z,2015-01-19T09:02:36Z,31,171
3G5W44VEU8VE3LKMVRJHY4NA55IKGE,A19PATBI3SQNU0,3NFWQRSHVER11FUF4DNIT80LLN3GFJ,2015-01-20T18:31:38Z,2015-01-20T19:57:14Z,2015-01-20T20:57:37Z,31,171
